account_id	loyalty_id	invested_date	initial_value	investor_type	current_value
056907	L115478	07JUN1992	1000	Individual	1220
056920	L170801	29AUG1992	500	Individual	610
056931	L70662	21JUN1992	50	Individual	61
056932	L156077	23DEC1991	200	Individual	246
056941	L63563	06MAY1992	200	Individual	244
056953	L83352	04JUN1992	100	Individual	122
056957	L157988	05JUN1992	200	Individual	244
056962	L33530	09MAY1992	100	Individual	122
056970	L129987	26SEP1992	500	Individual	610
056971	L124274	17AUG1992	1000	Individual	1220
056972	L116088	07NOV1992	100	Individual	122
056988	L147912	17NOV1992	100	Individual	122
056989	L161334	24JUL1992	100	Individual	122
057004	L150337	08FEB1992	500	Individual	610
057035	L147020	19FEB1992	200	Group	244
057040	L151926	10AUG1992	100	Individual	122
057049	L102863	29NOV1992	500	Group	610
057053	L106304	01JAN1992	200	Individual	246
057073	L77405	02FEB1992	200	Individual	244
057080	L30392	10JUL1992	200	Individual	244
057081	L145368	09JUN1992	100	Individual	122
057104	L52907	09JUN1992	200	Individual	244
057127	L79041	01OCT1992	100	Individual	122
057133	L121828	23JAN1992	100	Individual	123
057150	L96545	12DEC1992	100	Group	122
057170	L98840	04JUL1992	200	Individual	244
057176	L162882	13OCT1992	200	Individual	244
057187	L63701	02DEC1992	100	Individual	122
057192	L28587	02JAN1992	1000	Individual	1230
057195	L143414	17DEC1992	50	Individual	61
057208	L117328	17MAY1992	100	Individual	122
057230	L97500	22DEC1992	500	Individual	610
057234	L106690	12MAY1992	1000	Individual	1220
057248	L158320	16AUG1992	50	Individual	61
057300	L107892	29NOV1992	200	Individual	244
057303	L37818	26MAY1992	100	Individual	122
057305	L22005	23AUG1992	100	Individual	122
057316	L140559	08NOV1992	200	Individual	244
057328	L81785	30AUG1992	500	Individual	610
057350	L93820	10JAN1992	100	Individual	123
057374	L150993	10JAN1993	200	Individual	244
057375	L74797	24JAN1992	200	Individual	246
057384	L101945	28JUN1992	500	Individual	610
057395	L95140	06JAN1993	500	Individual	610
057427	L85126	17AUG1992	200	Group	244
057428	L166201	26SEP1992	1000	Individual	1220
057436	L72624	23AUG1992	500	Individual	610
057440	L88678	09SEP1992	100	Individual	122
057460	L43588	21DEC1992	100	Individual	122
057481	L23090	30DEC1992	50	Individual	61
057486	L108065	17JUL1992	1000	Individual	1220
057493	L59526	06APR1992	500	Individual	610
057495	L77651	19JUL1992	50	Individual	61
057507	L124632	19SEP1992	1000	Individual	1220
057511	L167088	25MAR1992	100	Individual	122
057516	L152636	19APR1992	100	Individual	122
057520	L112724	14OCT1992	500	Individual	610
057524	L73569	11JUL1992	50	Individual	61
057531	L36041	08AUG1992	1000	Individual	1220
057545	L139052	11JAN1993	100	Individual	122
057550	L34511	05JAN1993	200	Individual	244
057558	L36368	07JAN1993	100	Individual	122
057563	L78934	17MAY1992	200	Individual	244
057571	L121829	01FEB1993	1000	Individual	1210
057579	L75861	20FEB1992	1000	Individual	1220
057598	L111228	28SEP1992	1000	Group	1220
057600	L150249	23NOV1992	100	Individual	122
057607	L39182	27OCT1992	500	Individual	610
057608	L123724	29FEB1992	100	Individual	122
057609	L138564	17SEP1992	200	Individual	244
057613	L32833	27MAR1992	1000	Individual	1220
057623	L36530	13OCT1992	200	Individual	244
057631	L90926	11JAN1993	100	Individual	122
057645	L127538	24MAY1992	1000	Individual	1220
057648	L145623	14MAY1992	200	Individual	244
057667	L129145	12APR1992	200	Group	244
057669	L105728	11DEC1992	200	Individual	244
057684	L26076	24MAY1992	1000	Individual	1220
057687	L60065	22DEC1992	100	Individual	122
057689	L134485	20JUN1992	200	Individual	244
057691	L120719	04MAR1992	1000	Individual	1220
057693	L97862	21SEP1992	500	Individual	610
057694	L102190	28JAN1993	50	Individual	61
057696	L83560	24SEP1992	100	Individual	122
057747	L137048	20DEC1992	100	Individual	122
057756	L37267	20FEB1993	1000	Individual	1210
057757	L25979	23APR1992	100	Individual	122
057787	L100864	25SEP1992	100	Individual	122
057791	L41063	31DEC1992	200	Individual	244
057814	L130075	28MAY1992	100	Individual	122
057837	L38194	16APR1992	100	Individual	122
057845	L99259	23APR1992	100	Individual	122
057849	L78987	01DEC1992	100	Individual	122
057875	L25104	30DEC1992	100	Group	122
057880	L129616	02JAN1993	100	Group	122
057887	L139690	07JUL1992	50	Individual	61
057909	L125101	17MAR1992	1000	Individual	1220
057913	L89038	18MAY1992	100	Individual	122
057978	L103917	06AUG1992	1000	Individual	1220
057984	L128594	13JUL1992	200	Individual	244
057991	L90917	03AUG1992	200	Individual	244
058018	L76562	06AUG1992	500	Individual	610
058024	L37229	07MAY1992	200	Individual	244
058026	L134756	04AUG1992	100	Individual	122
058036	L154531	17MAY1992	100	Individual	122
058063	L98694	18AUG1992	200	Individual	244
058073	L110322	11DEC1992	100	Group	122
058075	L154702	20APR1992	500	Individual	610
058102	L148698	17JAN1993	200	Individual	244
058137	L98686	06FEB1993	50	Individual	60.5
058147	L170950	07JUL1992	1000	Individual	1220
058148	L27211	25JAN1993	200	Individual	244
058150	L122681	08JUL1992	200	Individual	244
058158	L109507	05NOV1992	50	Individual	61
058160	L117246	09JAN1993	100	Individual	122
058166	L145134	23JUN1992	500	Individual	610
058178	L50804	22JAN1993	1000	Individual	1220
058182	L153952	28DEC1992	200	Individual	244
058190	L157714	01MAY1992	200	Individual	244
058195	L168720	13MAR1993	100	Individual	121
058196	L25849	04JAN1993	100	Individual	122
058202	L56565	28APR1992	100	Individual	122
058206	L168862	17MAR1993	200	Individual	242
058231	L134762	24DEC1992	100	Group	122
058234	L169880	15AUG1992	100	Individual	122
058240	L70048	25AUG1992	200	Individual	244
058241	L62391	13SEP1992	500	Individual	610
058260	L125717	25JUL1992	50	Individual	61
058268	L52145	21DEC1992	100	Individual	122
058272	L141267	05APR1993	100	Group	121
058279	L44382	11APR1993	100	Individual	121
058286	L153397	07SEP1992	500	Individual	610
058299	L59329	21DEC1992	100	Individual	122
058307	L32455	05OCT1992	500	Individual	610
058309	L108325	29MAR1993	50	Individual	60.5
058331	L64793	03JUL1992	100	Individual	122
058333	L53600	06MAY1992	100	Individual	122
058334	L87458	10MAR1993	50	Individual	60.5
058335	L60522	06NOV1992	500	Individual	610
058339	L40810	02OCT1992	200	Group	244
058347	L66546	19FEB1993	100	Individual	121
058356	L95514	18NOV1992	200	Individual	244
058364	L56272	27AUG1992	50	Individual	61
058386	L58751	23APR1993	500	Individual	605
058402	L111788	11AUG1992	500	Individual	610
058425	L31196	23JAN1993	100	Individual	122
058438	L149241	11AUG1992	1000	Group	1220
058462	L87736	20APR1993	1000	Group	1210
058465	L150657	16JUN1992	200	Individual	244
058472	L70715	25NOV1992	100	Group	122
058473	L69735	10NOV1992	50	Individual	61
058476	L167883	27OCT1992	100	Individual	122
058478	L160837	03MAY1993	1000	Group	1210
058483	L163016	15APR1993	100	Individual	121
058498	L168064	22JUL1992	1000	Individual	1220
058500	L141903	23JAN1993	100	Individual	122
058502	L46797	05FEB1993	200	Group	242
058503	L114882	13JUN1992	50	Individual	61
058506	L80826	06AUG1992	100	Individual	122
058541	L118155	22SEP1992	100	Individual	122
058551	L63027	23JUN1992	100	Individual	122
058554	L145829	17FEB1993	50	Individual	60.5
058572	L107099	05NOV1992	1000	Individual	1220
058588	L87917	21JAN1993	50	Individual	61
058592	L21903	16APR1993	200	Individual	242
058593	L47164	24MAY1992	500	Individual	610
058601	L96717	06JUL1992	500	Individual	610
058611	L94036	30MAR1993	100	Individual	121
058627	L61874	30NOV1992	100	Individual	122
058643	L151044	19NOV1992	500	Individual	610
058650	L27216	19FEB1993	1000	Individual	1210
058660	L54923	16MAR1993	100	Individual	121
058665	L156122	11MAR1993	100	Individual	121
058672	L116951	14NOV1992	100	Individual	122
058677	L72174	03APR1993	1000	Group	1210
058681	L123318	06OCT1992	100	Individual	122
058687	L47587	31AUG1992	200	Individual	244
058706	L165061	03NOV1992	100	Individual	122
058713	L70262	11APR1993	100	Individual	121
058715	L69112	19JUN1992	200	Group	244
058716	L159128	17FEB1993	200	Individual	242
058722	L96435	09DEC1992	100	Individual	122
058733	L134667	24SEP1992	200	Individual	244
058755	L148900	11SEP1992	1000	Individual	1220
058778	L46844	26AUG1992	200	Individual	244
058800	L58463	10SEP1992	500	Individual	610
058802	L31555	20MAY1993	50	Individual	60.5
058812	L101390	12AUG1992	50	Individual	61
058859	L47860	13MAR1993	1000	Individual	1210
058860	L100490	17DEC1992	200	Individual	244
058862	L154516	14JUL1992	1000	Individual	1220
058871	L23171	02MAY1993	100	Individual	121
058876	L62432	15OCT1992	100	Individual	122
058883	L128825	26DEC1992	50	Individual	61
058887	L31806	28JAN1993	500	Individual	610
058896	L37135	16JUN1993	100	Individual	121
058897	L25791	28JUL1992	100	Individual	122
058898	L119718	27MAR1993	50	Group	60.5
058920	L51590	09NOV1992	500	Individual	610
058926	L123231	11MAY1993	100	Individual	121
058947	L98040	04JAN1993	200	Individual	244
058956	L93463	18SEP1992	500	Individual	610
058978	L57087	14DEC1992	200	Individual	244
058982	L100569	25AUG1992	1000	Individual	1220
058985	L153347	18SEP1992	100	Individual	122
059017	L88734	18SEP1992	100	Individual	122
059020	L145060	12SEP1992	100	Individual	122
059024	L23764	23DEC1992	200	Individual	244
059026	L41145	04AUG1992	200	Group	244
059037	L146973	11DEC1992	1000	Individual	1220
059081	L39728	27DEC1992	100	Individual	122
059083	L54127	24NOV1992	100	Individual	122
059093	L113061	04AUG1992	100	Individual	122
059094	L163216	30AUG1992	500	Individual	610
059100	L125169	10MAR1993	100	Individual	121
059105	L169581	18OCT1992	100	Individual	122
059112	L167131	22MAY1993	50	Individual	60.5
059126	L125487	19NOV1992	100	Individual	122
059136	L30992	28AUG1992	100	Individual	122
059137	L102472	08NOV1992	1000	Group	1220
059142	L132891	08APR1993	50	Individual	60.5
059163	L50206	28SEP1992	500	Individual	610
059169	L101672	23MAY1993	100	Individual	121
059182	L71098	16JUL1993	500	Individual	605
059183	L38966	15NOV1992	50	Individual	61
059196	L95692	19NOV1992	200	Individual	244
059210	L56088	25FEB1993	100	Individual	121
059215	L23510	14APR1993	200	Individual	242
059247	L116805	20MAY1993	500	Individual	605
059255	L156377	25OCT1992	100	Individual	122
059278	L83867	12MAR1993	200	Individual	242
059306	L105885	03APR1993	100	Individual	121
059309	L95887	17JAN1993	200	Individual	244
059312	L133137	13DEC1992	50	Individual	61
059325	L118134	03APR1993	50	Individual	60.5
059344	L59336	17JAN1993	200	Individual	244
059356	L113596	12MAR1993	100	Individual	121
059365	L109223	14FEB1993	100	Individual	121
059367	L132556	03AUG1993	100	Individual	121
059382	L72183	11JUL1993	500	Individual	605
059383	L22110	20JUN1993	100	Individual	121
059408	L74057	18JUL1993	500	Individual	605
059410	L84101	10OCT1992	50	Individual	61
059414	L44923	12OCT1992	500	Individual	610
059427	L108762	11JAN1993	200	Individual	244
059439	L94825	18OCT1992	1000	Individual	1220
059440	L160096	18FEB1993	200	Individual	242
059444	L103997	01APR1993	200	Individual	242
059445	L61066	13NOV1992	50	Group	61
059454	L57586	08AUG1993	100	Individual	121
059455	L124399	06DEC1992	100	Individual	122
059459	L144808	10JAN1993	1000	Individual	1220
059472	L66925	25OCT1992	1000	Individual	1220
059473	L104152	14APR1993	1000	Individual	1210
059483	L87952	18JAN1993	100	Individual	122
059484	L131816	22APR1993	100	Individual	121
059491	L97801	26OCT1992	200	Individual	244
059513	L129099	22JAN1993	1000	Individual	1220
059521	L100216	19JUL1993	200	Individual	242
059529	L122676	20FEB1993	1000	Individual	1210
059540	L117146	05JAN1993	500	Individual	610
059549	L37083	14APR1993	100	Group	121
059550	L112185	03AUG1993	100	Group	121
059569	L87602	28MAR1993	100	Individual	121
059574	L28371	17JAN1993	200	Individual	244
059583	L159555	14JUN1993	200	Individual	242
059589	L101429	19FEB1993	100	Individual	121
059609	L162339	02JUL1993	500	Group	605
059617	L113026	04JAN1993	500	Individual	610
059633	L153098	20JAN1993	200	Individual	244
059640	L161213	11OCT1992	1000	Individual	1220
059655	L50738	04JUL1993	500	Individual	605
059656	L159028	19JAN1993	100	Individual	122
059661	L76288	02OCT1992	200	Individual	244
059676	L102046	21AUG1993	200	Individual	242
059678	L109867	17JUN1993	500	Individual	605
059699	L80764	02JUN1993	500	Individual	605
059710	L68928	26JUN1993	500	Group	605
059714	L79898	11MAY1993	100	Individual	121
059729	L105222	16OCT1992	100	Individual	122
059758	L35125	12NOV1992	50	Individual	61
059774	L27672	03MAR1993	500	Individual	605
059779	L103695	08DEC1992	50	Individual	61
059796	L105494	21DEC1992	500	Individual	610
059805	L97152	17SEP1993	500	Individual	605
059822	L139254	27FEB1993	100	Individual	121
059831	L50550	09SEP1993	100	Individual	121
059844	L164348	27OCT1992	100	Individual	122
059856	L158114	27APR1993	100	Individual	121
059859	L85098	11DEC1992	500	Individual	610
059867	L53223	24APR1993	200	Group	242
059872	L93702	24NOV1992	1000	Individual	1220
059875	L152859	01MAR1993	200	Individual	242
059906	L114311	19NOV1992	200	Individual	244
059913	L146159	28APR1993	100	Individual	121
059938	L72774	27NOV1992	200	Individual	244
059940	L155568	15MAR1993	50	Group	60.5
059950	L106926	14JAN1993	200	Individual	244
059951	L73203	30DEC1992	500	Individual	610
059964	L22872	18FEB1993	100	Individual	121
059965	L112547	26JAN1993	100	Individual	122
059966	L86788	03MAR1993	500	Individual	605
059974	L155903	15JAN1993	100	Individual	122
059979	L109142	01DEC1992	500	Individual	610
059980	L41968	30DEC1992	100	Group	122
060004	L64643	20MAY1993	50	Individual	60.5
060012	L142027	13JAN1993	500	Individual	610
060015	L128817	22JUL1993	500	Group	605
060030	L151204	30OCT1993	500	Individual	605
060035	L167617	22FEB1993	500	Group	605
060039	L68031	10MAR1993	500	Individual	605
060051	L72197	07MAR1993	200	Individual	242
060070	L49764	27NOV1992	100	Group	122
060079	L38962	30MAR1993	200	Individual	242
060091	L30527	01JAN1993	200	Individual	244
060103	L35710	07MAY1993	500	Individual	605
060109	L154882	29OCT1993	50	Individual	60.5
060120	L111079	09NOV1993	50	Individual	60.5
060149	L96505	01NOV1993	200	Individual	242
060157	L42542	12OCT1993	500	Individual	605
060166	L40555	26APR1993	100	Individual	121
060175	L56370	09DEC1992	100	Individual	122
060185	L152585	23APR1993	500	Individual	605
060195	L22200	15JUL1993	100	Individual	121
060207	L147684	25JUL1993	100	Individual	121
060215	L109378	20MAR1993	100	Group	121
060228	L36354	09JUL1993	50	Individual	60.5
060243	L157520	04SEP1993	100	Individual	121
060248	L77305	20OCT1993	100	Group	121
060274	L54762	21SEP1993	200	Individual	242
060275	L144229	26OCT1993	100	Group	121
060284	L135477	07MAY1993	200	Individual	242
060328	L128161	06MAR1993	1000	Individual	1210
060336	L41552	11DEC1992	100	Individual	122
060340	L46067	09OCT1993	500	Individual	605
060341	L88104	23OCT1993	100	Individual	121
060353	L158968	16FEB1993	200	Individual	242
060359	L40822	23DEC1992	200	Individual	244
060363	L103472	21JUN1993	100	Individual	121
060378	L154863	07APR1993	100	Group	121
060379	L141280	20OCT1993	100	Individual	121
060392	L155203	05MAR1993	50	Individual	60.5
060412	L74782	15DEC1993	50	Individual	60.5
060436	L119095	26FEB1993	500	Individual	605
060438	L56897	24MAR1993	100	Individual	121
060441	L134703	21JAN1993	100	Individual	122
060478	L125258	19MAR1993	200	Individual	242
060491	L61504	08APR1993	100	Group	121
060504	L139700	15JUL1993	50	Individual	60.5
060513	L124680	08JUL1993	100	Individual	121
060539	L53934	15JAN1993	100	Individual	122
060570	L30643	03AUG1993	100	Individual	121
060604	L53942	22FEB1993	100	Individual	121
060612	L105038	30JUL1993	100	Individual	121
060624	L124701	20MAY1993	500	Individual	605
060641	L79950	07FEB1993	500	Individual	605
060665	L91696	01JUL1993	200	Individual	242
060666	L82382	02JUN1993	100	Individual	121
060685	L105665	10MAY1993	100	Individual	121
060707	L28815	10JUN1993	100	Group	121
060724	L84389	28MAR1993	1000	Individual	1210
060733	L54313	19MAY1993	200	Individual	242
060780	L55138	11AUG1993	100	Individual	121
060784	L58627	12JAN1993	500	Individual	610
060795	L99923	15JUN1993	100	Individual	121
060799	L111416	24MAY1993	100	Individual	121
060801	L130308	24OCT1993	500	Individual	605
060802	L74935	26MAY1993	500	Individual	605
060831	L93600	06APR1993	100	Individual	121
060836	L88428	16MAR1993	500	Individual	605
060844	L100997	03JUN1993	500	Individual	605
060884	L38781	14MAY1993	500	Individual	605
060885	L161994	09OCT1993	100	Individual	121
060889	L25390	26SEP1993	500	Individual	605
060899	L69020	26AUG1993	200	Individual	242
060904	L120519	08MAR1993	100	Individual	121
060918	L75838	28DEC1993	200	Individual	242
060921	L111274	26FEB1993	100	Individual	121
060924	L149337	17NOV1993	200	Individual	242
060932	L74512	25NOV1993	200	Individual	242
060941	L33070	21FEB1993	200	Individual	242
060944	L85960	26DEC1993	100	Individual	121
060962	L115178	08MAY1993	500	Individual	605
060972	L93153	03APR1993	200	Individual	242
060983	L102373	02DEC1993	1000	Group	1210
060988	L99910	07JUN1993	50	Individual	60.5
060990	L40501	04APR1993	500	Individual	605
061001	L170365	15DEC1993	50	Individual	60.5
061004	L145415	13SEP1993	500	Individual	605
061018	L42439	25NOV1993	100	Individual	121
061032	L65120	30MAR1993	200	Individual	242
